,hash,train,label
14917,3efd1ac2a84df9c66d88ee049a08afd1f4d7d03c,test,8
14816,3d7634e70be7558b25029084c1c51b7d04eb4f2c,test,8
14968,f5c91bfec2a896080a38404e422173f62487c561,test,8
14884,0b825b410651fdf4a069ed90485251a7da2cbd5c,test,8
14962,3aec9da0aec7f43db24237a6475f04bb98bf4ebc,test,8
14966,47eb3ea3021f5549af38c10d0d53d3a3de9851fe,test,8
14924,c01a6625fb47fbc888413a6c73cc66c5222827c8,test,8
14868,c0088eaec3293eabf377f30e84bd6860d399dae3,test,8
14976,569b25175ce3b14f17f644685a0db21d5f882d5b,test,8
14822,80c622ebbb2468a182c60c900ae23a6ceca09da3,test,8
14940,5f3fa22f0414b3511332abfbe0e4dcf4811af9cd,test,8
14848,1d9405f64647c00257146a2890032a1fe575612d,test,8
14875,1eb26292df8744af70034ee72543624f95220851,test,8
14889,01b0c00717cec55fb4063e37e9787dafba4fcca0,test,8
14979,13869108f1ceda6e087703659993fef4768c2aaa,test,8
14915,4bd804991107437c6157bd53eaf9b076d7bfd2ec,test,8
14881,060046f8c7a3627d9f3724d0c425f82ef62e0c3c,test,8
14929,6e06b179c53a3f3876fb999c9c33942e8e3d684b,test,8
14980,14c9f54f656688a96349085a6476030620afff41,test,8
14935,e30458df798c98886de833b375104bad43478830,test,8
14891,a9ae9f7afac34a425098fcbe8af019d5e7f11fc6,test,8
14936,a0cf9e57e227a30017e0a43e21ac2b256ac18fb7,test,8
14820,0c64dc0fb0864f5131213c48f8fc8197e1ce8b67,test,8
14946,3bb2f38ce13e5728c15f6e85e62fdedd5597bacb,test,8
14910,baa7ed447ddf47ef245377df1ec5291412f9ce59,test,8
14829,742b59d006effee83bbaa9c422e29c0a344afe12,test,8
14819,66df2b3416e2c898a164268b5a1cc1a5252f0b12,test,8
14967,c9017b8a0c9897b14c7a5e69321add44985771e0,test,8
14837,b7563b58539475aa6a458d1d58e549da89c0e5ba,test,8
14896,a51966d8d1b0eff026d5f2d57ab05a23f7ccebfd,test,8
14948,98d62f9c4bc9f22a04d1745b910b27c6754ee16a,test,8
14867,32377b2103f8db4a9010cbc5166da272c3e18f8c,test,8
14982,ecd1468a2cd7ef3acc74f9710a07966a55c90d6f,test,8
14906,9860fe001c493154b1c68a957b5d7729542c77a1,test,8
14838,a3cbc17d07f5c834a262130180866fee993e4d88,test,8
14916,bb973771e3e87bf21770e0702f283416828211f8,test,8
14987,ef76c828c0227096be8a48a4a72b02a2841934f4,test,8
14957,94efd0fc8056b2a6054d2f6074166c00c2b71b5a,test,8
14806,e4711fcc3eb532bad1f0a74d3fabeb2c561500b3,test,8
14971,24da0684c375a8899dbe6626c9ed58256450b98b,test,8
14873,e68fd209f74784e14f685835617cd2346152a321,test,8
14858,6c14316da502a0e3afb69bb1a723024b1a685238,test,8
14877,910971167cad34307fdccc677756d4f65980cdf2,test,8
14903,f3c83aa90277b88a1433f6803043e0c8be782e71,test,8
14908,b34a217f76d79aa70e74e1d033aad85eebd6de33,test,8
14941,15566456c591863ae8e66c9f39873229424729fa,test,8
14804,53499ab6e8d6461c0b7dbbde524bfc898f2bacbc,test,8
14947,46bc8ae448159541ec32463c81aa6d1b52e4ec65,test,8
14950,3ee40534975b47156c187b6f7e8c3a0a8f40c1a8,test,8
14886,8f27f0ff71c14932c5da5c9e8c03858f9cb6b5dd,test,8
14832,af5d21dc6b186f3af61f61f4bb966dae2951cfee,test,8
14859,32150bcd30a2c51e5a20defdb2fda7bfab37ce57,test,8
14824,76d79396a545d421641009a753cfe4f7ef2ab519,test,8
14809,4866c788df4739c011e62f3634989e8959832730,test,8
14955,08d845ced16e9263148e1a625fdc3f2534b78ae7,test,8
14876,78b0b0b65edbae1ea8922c765217de3fd0358089,test,8
14952,a9a12bf957226070226bfd18208497ee23206f6c,test,8
14840,ab56725dd12679d6c2186cc07e29c6918f9b6a1d,test,8
14988,ee709e0fbaa06c4c17f0e83dbe763c3000e6e99a,test,8
14953,6aadb4a32823d7e1e98ffb92d950a6ae715d3f24,test,8
14926,e5234fb3b75471ba530013e9896f5c632c19817c,test,8
14856,cdef071913480be9742e1a387a99d530793c13e8,test,8
14803,9eee3238e102b5a48744860c7f44d72162b8ee61,test,8
14826,f293375a3c33436150edd5678bff5554726098e2,test,8
14973,c8f85fc35214f140bec8f5ef9432ce8fef594e9d,test,8
14928,0ef0d0f5dd4b4672a71f4bb85d2fbad36e4900c5,test,8
14825,d03b09d76d1ac9d4374d6a3b1b94029d270cd1d0,test,8
14831,68c976fbbd77cdc5f44142d04f945ade63984ad8,test,8
14796,61eec39cd9f8a5b8bec9a3c001a672b4fd24dbbc,test,8
14984,d47761a1b14c9a159a7eecd302b63bed91416529,test,8
14841,0d3611f265c8ead0250022b07affdf877139743d,test,8
14933,470060f5863ffc48ab63f91b3426aae4c01b8586,test,8
14836,2805c8a7238ccb00ef5b533ff8098c0c1699475c,test,8
14855,47dd1d2bd8b23b31542de81071b2c3eb84e3c8ba,test,8
14943,49e0126e54c128aa9e94726334a0cc0c3b05ff2a,test,8
14842,ecde15b79852a03357c66c2bac198b37d7eb0883,test,8
14921,65af90dbcf2cac61c8f2e645ebfd1f233542e009,test,8
14801,d677bcbe87264fcde9fef507b34a16148323cd15,test,8
14812,9a4e05f40d20139fce3fe9f928bc46ad0e94ebae,test,8
14965,90f118b1c466051c26d99a6248ef68b1f5fdb531,test,8
14861,d6e8c607dbbf27bbd15245961580e02f7806cabf,test,8
14870,abda806e05f42b48ed622c4e921a38b9f252ef8f,test,8
10612,2d4a30397c5e77e381e2ae9d0ec4732c834c62f5,train,0
11304,123fa7779e81e730e7260fd67247f507d38a0c11,train,0
10562,1326dbe2c14eae2a749cab47dc2c0d6bbc94b70c,train,0
11334,a95e4dd1a3120c15f6557eb0126cdb3f353d86ff,train,0
11588,5153d4062c9113ac6c19e345547ee17fde6bf188,train,0
11422,e4a27a8845a9ad36678083d15a42d5c60ba8f302,train,0
11278,4b43302ea662496a307cfbc37088bd7f5eff0af8,train,0
10642,3fc734ffc5ac6101dbf2f43c549a4bcc42d905de,train,0
10506,a308bfd998c83b2bc00ee685f1ae50b7c417af33,train,0
12065,ef17ea3203393caf99bc73187877a2b51ddfce20,train,0
11195,58d6688627355a14088f2bec5bf5e11c26aa2881,train,0
11098,8da01c62cfaa2341350f86c6acf892e32e1d4553,train,0
11658,206bc91e719f195edc47edd6a95ed6b79de35e16,train,0
11671,76ecf902c2a0afba3602027276027ee08cbea99f,train,0
11831,0015cf5165b49141d43a90a07bb2ca903339c16e,train,0
12124,9f713ee71f2012a54bb750dccdd99f1e5f3c6546,train,0
12205,b35432e2ec09f848ca0d32f3ec3de70583aea126,train,0
11777,0d9e25ada0e5791de763a14fdd35f60bbae0dd1b,train,0
11248,2c1e37b33d4dfead682492652acac326deff0aca,train,0
11883,0b69aab41210fab89883ba2c4f97a82afccecee0,train,0
11214,b677602ea771138b6cf5edddde55ce81fc00d944,train,0
10667,f588b80fdbad4b53a5bc7a260dd2cdd628a47e14,train,0
10474,79b2dbcb52ddd6bf512294d1216750ba59eb3c17,train,0
10376,6db5b339354443aeda47a8af3a64b023bf32e750,train,0
11112,80bcee7d48b7fba69cc8843356cca93fa5857673,train,0
11061,35fc6392db72874c498d5fc8f3b3081201d33d0c,train,0
10520,542db0e8f3bdcb4f27bce21d51907ef2ba4131b1,train,0
11064,a91ccf9f9af91c93f213fa5aeec9284e1e522464,train,0
10965,9a257ef35cdde8cd447534fec1c79ec91ba3f9eb,train,0
11454,44aa05b564c05cf011685d4ddb9e8255a8e52a43,train,0
11146,e84f8efed9fd3758e08e4211da9b3a01b4566ddd,train,0
12053,a42f5fea1e0bc001538d731304b663344827d290,train,0
10491,1f84d628855d57b9fde6808403fa04154da0db6d,train,0
11820,c4de41536eec29e1fc78e5b24d8773dacbe59323,train,0
11656,523e1536b6269a4e0dc0363bb8750682085ffddd,train,0
12262,dea9835a297b66ad7647b746832201793ade86cc,train,0
12196,4be82a641d1a43e06eb2df33337298268c4ba26c,train,0
10599,3571ed07eab1604df41c1c8ffd12869cac5c2ec7,train,0
10968,998cffbe6463a2e77b15ca73e8a253599cc7ef66,train,0
11362,9dd98e742f45c05f4feab6ceefd408a3968ae0b6,train,0
10393,294a5434a2d7b980677e652f3fc56bd046d8165d,train,0
11579,bf18b97fd215a84995745e2555ff3070583149b1,train,0
12224,2db465d95f9080a80d2919f9783fff26c5b28b5c,train,0
10820,863659da730ea85500ead0ee20470535917364df,train,0
10328,25ef69864f3c367b9675b9e81ed99bc4983f73b4,train,0
11044,7114619f98069af607252361a041244abb30c1ff,train,0
11957,a0016e596b600d5754b662479260166a92e92f9e,train,0
12131,c06765eee9df3013a3b8c504b598e397c5772ca6,train,0
10922,d61f548e0aff8522dc30f3ed53d0186eca8da868,train,0
11863,ee15fed7ffb0dcf903d1d7a9322f1d9116169076,train,0
10679,e48d35bd12da6a6b2a065049ff8ff95eccb1dfb0,train,0
11518,9726917c538073d9e4fe3f0c03f10e54a41b7f0c,train,0
10297,b37571d3fa7b07a040b2ff24458d289028fa0ce9,train,0
12011,0478d4aed49950d9d8a725a2f6062ededb8301c9,train,0
12186,cc00cd88a95dfafeb822ed6bc9f291be30cc19e7,train,0
12219,a17c01e794a2305deb97a6509fc830192f77304c,train,0
11267,53210724e86e3d1ef27970745aa8700cc9517845,train,0
11258,e4e58986c58cea8e662af3a90f90e4c8eb569971,train,0
10594,bb8f48f8d74ba07f402f0feee2a987faf8795aa3,train,0
10940,f552585ff10297f0cef9c81b6d9c5613666947c6,train,0
11546,05f80787bbddbc843070a8bd776815f8f889f964,train,0
11019,ccc18efa94f8dbb56e67340ed20a05ec7c1d4c37,train,0
10734,cfc990ee6bdadbe1aa646519c0202f4ee2efab1f,train,0
11899,c9c91754d318cc07e9e630566b5f02f92ff708be,train,0
12017,e4fb24f9f32e82d56665d5f8b82a60d58a5f436f,train,0
11704,e42479626ae333588c4cc1ddbb1bcd843c773e36,train,0
11483,fbc6c6787fd4b72ad2bdb3a456ff62a838331cbe,train,0
10953,c945e14b3d736b35da7d011c9c2fe471d113ddbd,train,0
10440,64daa1dee053622ed056e3b9a602d8e95d8e116f,train,0
10641,96b121291585fe6118067e3cc2f5733797e79e42,train,0
10349,54f33b6d7f78640ebadd88a13a498c9ff3e31434,train,0
11233,0dbfa3ab1e88131873bc5c89ac18054e51ee3924,train,0
10809,79f182e1f8d20fe2c42f7de794ec8f79f452ae5b,train,0
11647,1deee0a937bbb5cd9c726ffa8c51b988692379ed,train,0
11797,7b5efab7deaeafeca72e4422e62932c61d8b0b54,train,0
11578,6df54167e739c1b26df2e8e3eb793b988435163e,train,0
10932,0e9f90798e63a074803eaa3c8a0845c62b50d65b,train,0
11480,4109cf5a5cbf2115c4bd0a5a2a382e03c8d19073,train,0
11830,6d6e13b53e36748b6c750fa6a174173ad381b5db,train,0
11266,6d4ad49cfd308b8b63547d5760402fa767d6dcfc,train,0
11223,1a4f884aaab0d4f1da30986bd28b3afd8b10e740,train,0
10586,597e29d0939c7240522dfa58c282c41bcc814a12,train,0
10595,55d8e51dd4a72e0da21735dd6567723279a5377c,train,0
11265,1b06241aed0185946050fce811542fbc77c838ba,train,0
10688,96cbc9a9db96c8a41f52894cfa6919d31e62336a,train,0
10669,c2be5b86db8e19e4303d9a5d7017e2f1c2900246,train,0
11862,93e3581901aa5a9ce7b0213df39285db2947c075,train,0
11120,3d641f8b40420597c878809474e78f6f5bb8b13d,train,0
11541,7fc858fb7394bbc4c7687196cadc125398dfbfea,train,0
10313,ca0a6e39419916588cc3063a6535f18efa419fd8,train,0
11139,8d6b5473deb758d73a9f8710236869f48a9d9396,train,0
11260,64878c34cf273c1b833dd32be25451fff1332910,train,0
11986,40a1ee381c7cb2e100cd7fbcbd7aaf55a7af8412,train,0
10636,04549eb47135f297c9d0ff2638f9d7408913f4c9,train,0
11677,7f87a9203248931de38c49d43e82fb2f10e4d009,train,0
11011,9af03150c0ffad1343ef67ebcde6ec8779bbb10c,train,0
10735,7630b4391273f7d544e906bdf0eba6bb029e85d0,train,0
11107,75678a1359c0957621bbc33e45536439d2f692ae,train,0
12239,41c3617c21e7acdecca76c91fa2faecc282f3887,train,0
11725,4230dfeb07c88708256c2a28cbf5b7167ea7281b,train,0
5360,2425295b3d874a59e47d7e3b0ceee58fdbb95fee,train,1
4596,ce687af84fe40e3a5d3e8c6a0d458173f275b85a,train,1
4824,1dd4275037da2f49a49985fa03e1a579459896fd,train,1
5265,99796ba778ca794e59c188b8237ed66bfcee9720,train,1
5449,bf5a78f3d2d07dc7acdb38ec29d25c7f60d1739e,train,1
4677,b533e383e7bc17f8d2e8195001a6028d3fde3859,train,1
4046,8f32e1fc9878645d321855bf26ab070197b19ce2,train,1
4013,636bd9eb6bdda3162a6ce7871352b04a694169e8,train,1
4294,0ae503c530d2e89674ecc46f1761b460d022e314,train,1
4948,6aa2355886c19dea401bdd76df53bf610a8f31f2,train,1
5276,539d390ed7da50a5e2b57c6078aef2f9efcc0633,train,1
4794,1c11db1685e4cb38a28ddf7be32def9634dda2ca,train,1
4337,77e7b9f35b11b8b4ec32f4f2b74f94cd72c51068,train,1
4810,0070713dfaed0ee131818edfa4a9f4699f5b08b1,train,1
4897,600ce3ead8d18827916b35837b1829bb869b1502,train,1
4366,342dff86bf5cbf94f7fec7a291e77f4623db1ee9,train,1
5298,cb6b913e989fd276addbc49410363a843b8cae7d,train,1
5160,2da278a04f06bb0a33c0e4362dbd5d4c07842313,train,1
4211,bbf3f7126ad6f5f8eab37f0bb5910a60d1c8609c,train,1
4683,17f6feea7760446ed6ac6a4fb13dfe51c40541b1,train,1
4818,5f7232e12a2a60f7c4788eeb014226926c90e890,train,1
4771,1b7d6a4ef3af69c2e269e335c52df9845da83c04,train,1
4457,01d2ef8f064b2f79261fab4cff390cea8efaa222,train,1
4373,ba70a9581aeda5912fb49aefc11e44d0d95e45c3,train,1
4341,22379b683949bbc239e639e47772cc0de5a350ef,train,1
5079,0eeb107fba274e42763962da66ee31adc682a17e,train,1
4631,00d913c824ae317b2f4a95763c7405ca71c41b28,train,1
4826,b4ac51fa85d535e88a61a1aff3436a18a9799230,train,1
4188,7c64c567b929e18f28a9c8626fddccbd7c39f214,train,1
4835,017055c96174bdf9112c713a1c3c6cdbcf57496a,train,1
5382,4e01d5a64b77cc64b6f565211ec58bf084806eea,train,1
5263,66b7715c3e58b08eb5de02449d65e5cee33eb6c5,train,1
4613,9e3ff3ac78a6125b29ad525a652207f02d614cbb,train,1
4003,0393b0ffe27586c0f4a10ce012fe8106b81a6213,train,1
4659,ae4aa573e978350ea782846d1cfd5940748855d9,train,1
4027,c56cd365b07240942e2a602bb0f8e0322acaac87,train,1
4453,015625680ec85cfab9bbf9d8ced3a28c15c6d554,train,1
4412,386fd1cb04dda73b10f8cb1cecf888787276556b,train,1
4551,73a6d89d64535811b3810cdeb208f9a3c695883b,train,1
5210,325687a73be5172ecc354df50c2912ce4824fce7,train,1
5380,0d34230569a6242f2f318e6a64b75a8cdbaf778f,train,1
4693,175e07770fabdcbc277c94fd8965bd8ed4bb34f2,train,1
5047,7904fe8c52725040b1fb4496332fd21c5b8c18a5,train,1
4021,35d486d11263199650c98cd9e56ee09d57c91791,train,1
4777,e39d74e61186b77b0d2390188297d24ef2346f65,train,1
4762,1c994baf8f56760e5a1c77526c02cc34ee348507,train,1
5154,45f9ad541a787add3728202b40087b4dc75148f6,train,1
4195,55c497af863bd8ab38eb49a1773d0b2604264020,train,1
5006,1769c0a7eb57ca0e3dee91c3d44448383159c5cf,train,1
4016,878fbda404d19d452f9023c154d14c936c32ee54,train,1
4532,ecd4355034dd65e13516e760635b086247e5ef4d,train,1
4848,3e731a5f220e20cc76769e7af39972e019fb5586,train,1
4020,572adbf67db92f38bdbfe0a3c8a66e71379dacb1,train,1
4422,789bf6c8ee1ec2bf6acfec2cda1f8590d19a9e66,train,1
4937,37bf4a8f45869b0e2390683880e0af8d938a0247,train,1
4656,a947137f0de5431532b647d872b5ddce1b9eae01,train,1
4612,b39a52da99a775f8061202418b7dfb3bad727c63,train,1
4839,76881756524d7295dd6f4a37ebb127d06ef20d8a,train,1
5146,04eacb3a64cc207ecdc2e863f483a890def38ee9,train,1
4132,4e7e1951c4ce861f659c00e2c59d57f40fc5930d,train,1
4855,3e8df10cea694a8bcc9b33fe32b8114ebab4969a,train,1
4929,1c75f106a657ab1e248025a01218c75dd46e392d,train,1
4778,3d830b6ee9ba0e7a2392be979a059ab4c2c5b5f6,train,1
5433,1afca315bfe0ae54bfd825d1ee05f16008ddf38c,train,1
5329,74cf3d64d7840d9b11c2ff0f62ef1243dd9ae155,train,1
4718,b8d362e817a12a6d6a252510bac6bede62326fa2,train,1
4260,7d37d78384671b5a9ae8d8861331684efd1a2cb9,train,1
4245,9303959a1880239180dd3fab83cc9f36d193d4e5,train,1
5377,06a78dd0059c964a1b238a424bb7b5ef57c3d829,train,1
4790,8daa47e0b1ee335fd2ca8b06f22dc4e798989a26,train,1
4827,c41e57c8982cb6fef3af053f26240135e3065747,train,1
4331,5b957e3b15714ce0483e8ada2730b1b69db5a2b8,train,1
4538,8f2b2fdc36865036264734fa9b466ab887c778c1,train,1
4282,5d855d609dc789e3863261977b564029a6f6c5ef,train,1
5308,13ea954f7c76d468ff1925f8be96f7e62dc3fb38,train,1
5345,a495b93004a90fbf7cc265f43e13f8282d64ac45,train,1
3997,c65bba1e702a11e4140959833075c79595aead4b,train,1
4970,65ee6d0e80b34aa773dfba09bf8971e909bc7232,train,1
4496,9c12f7cce81512d9d061208c008f279e4fc78973,train,1
4825,dbede47efb460704b625b94d444698f958ae20fa,train,1
4987,2255ddafaaf8a0811d5963ac017ec6a3fdcf0966,train,1
5010,98507b5043c6ce946df7a286c0cbc0b64b9d0856,train,1
5246,5a8bff615c6ae9608b8b11a20312e6b5d9afbf75,train,1
5179,b94599ea071c76452295edd4d858fe881e8e2239,train,1
4686,42649f21bfca645b6673a875bfff2e4de1fffa80,train,1
4379,e891e700cfea16f891383f632dad528640162f76,train,1
5031,cc2cc07cec3e54f2f38ca3fa4869d32fa467405f,train,1
4820,3e7d0270eabc4c88d27738a864b8d74aa361f8e9,train,1
3998,05dcc85a879d934866b49908f7547169c1d4ae68,train,1
4919,b3a4e2657ef510fdbec4bcd7f30eb1b5b47b51e7,train,1
4089,26282d663569d31816d8237b62eee565bee91f1c,train,1
4785,a1a70c3bf37a95a51bb5d302e93c5c26e290e255,train,1
5049,abd21bea21155a3d0df2f1b90b23c50f2912fd08,train,1
4181,1e4c9e712286cc9e25f6cb11d58ff713e0fe307f,train,1
4061,b8b65faf51dc56df2212e22d0f8db47c6bc2ac64,train,1
4312,1598063f52c5d8bf5701bba9831b27f7caed4508,train,1
4088,fef562fb65b2e9e690e6f9f9b8b9c8534a966e63,train,1
4287,123fb0ebb3eea0d957223a9ac604f95c99ea70fc,train,1
5055,61110b18d009d9d4261d89afdb8865f15c5cb12a,train,1
4218,852816d2db95fe0679e3d895279df6be13ee220f,train,1
1829,d727cc9b9e6f9eb61bf0570b40bfad24b5020967,train,2
1962,915fca93cfa62a4d0eff05e42e8a77c92fb61a1c,train,2
1468,24acfacc004f24543c3e68831ac08e0370d96750,train,2
949,1d4c41b689294fa885c1883642b6639cfb3de6af,train,2
1359,e34b7a9c4d83ca4d162411d044b39f0cf3990d7d,train,2
1362,01685bd8f91fa76be77e33c1800b25ce4b9b7a4c,train,2
1413,265271195069cdb7fd78559e7039e8fdccea18cd,train,2
1663,8cc5d3d982906ad71a47987cd16df8398ec51af0,train,2
1446,2bf817a4e4316c8700aa319f268a5173a1aeb4ea,train,2
1941,4cc8e08f889c1e92c7bed2fe5fbd25c897a4a4f5,train,2
1480,9032e8442ce19b02638b8235afb18165cca19970,train,2
1298,4826f7c23bf344a2d09259895ddf1522c21ff531,train,2
2097,18ac0d52a2d397c3c7da9121199759e6fe368a2f,train,2
1800,60bd105eb57e5f0f85dfc17a100c506902c71699,train,2
763,3fcf1cb9670b54ba62268072af79bfba41d6355f,train,2
914,2b85c5c6f68eaf298e32dd636bd8457761f69f28,train,2
1369,c0456249843192dd7eb019fbc851f600044d1b63,train,2
776,e1e74618b71429b25e3a47a0efe936e9308ac403,train,2
1466,81873caeb0834130966eb360baf37cfafee81899,train,2
1730,cce5c9196ee8878ca1115531a3dc34ee761754d5,train,2
781,7326a7a86b4ded538f533c00571624a2a7f1c9a1,train,2
1288,77e75136e4ca448b7ad16604858360461e6e93aa,train,2
1509,114cd374d030c9f15cbacb3b856e7f11d6347b9e,train,2
1517,a4d6a106379cec60833c001f0808d4acf2a17020,train,2
1593,0c9ed2dd807793a67e49a110e2ede5733cce0f1a,train,2
1077,509e1ddc1361082ad8091a8537711777b8664b14,train,2
2073,a02044881c758438ba1cdbc67f0bfff0d8d131d3,train,2
933,fc59e26b197d1c4c0e8d986952165d70b1db1fd0,train,2
757,3f68e8659236a16ffc9e7261cf8c6ceeb23f6b9b,train,2
1197,e733683cd6e0b3b2568bad9c7bfe577d20a6a9f1,train,2
1822,74ecb6624e74305862d0e312e1044ce126ab78e5,train,2
1678,5e6fe9dd216a53de3451ab34d24e298a28a370cf,train,2
1709,21988162f2fd85feb64cf490d6188f10f3ca9b7c,train,2
806,b2698e1ceae67592c5f86ce245855aac99f8033a,train,2
1917,2b0466a92fd9740a39f2e1a546785e9e2a60d6e1,train,2
1330,b9eb759b1ed433262d57c9029590ee4029477a65,train,2
997,40e65af872d996307ee42d47e34c9e1ce41e12c8,train,2
780,23ae5339535c62e57dcfc00a89f3fd0aa18e0880,train,2
1872,7225dde1d151a2bd2d263a9dc0763214921472e6,train,2
1759,279079ef9165eac97e13c66534941a80f7b6bf8e,train,2
1672,8b000a5c76125377b70abedef6121d98d637e6e1,train,2
1365,f99b658c7e454dfd344d4a8bd8ec6599747790e7,train,2
1096,462d9ca3c5a86539dae6ad220e0caacd0bc1f99f,train,2
1174,af558106175877c528157bb7e7b69147cefe4dbf,train,2
1375,4cfe1cc644290311c01952123629cadaca17a773,train,2
1342,8d9a21bf2ec1a61ae03202f356b5e25b13f4d27f,train,2
848,90a6d639c189530505ea0e052257ffa434efd35d,train,2
1532,2010a554ad786085bd06eac6d84410923bb3f292,train,2
821,10419ece8a5d829bce4ec97c581d3f325aba7775,train,2
1162,80a3aa419fc18256851a67247c877507ba8df58a,train,2
901,1b6665f175452fa118cbb5a87f21dfa0dafe2d51,train,2
1747,c4a0e745b8b70151ad14e5423ea34528762c197c,train,2
1754,a7b2e7e46f822828352b516eb167a8b56f68ed02,train,2
1457,a38aff5cc97b9f98cb1454aeb1dc8108ccfc55fe,train,2
1512,604a395440a58e321fc9b1fe0c34490e859ecd01,train,2
1782,d98e55b3c90b754f71d9924a55b1b42512a30b25,train,2
793,118abf0b3bcf94bb4b2d4f0585bcec42c77eff07,train,2
1198,6cdfc1376d6e92d9bcb2d5bb16de2cadaf6152a9,train,2
978,0a8c8bd54e9ae8599617c00f90acc18e74a23ab6,train,2
1598,8239e5e63c625c48fe985f3b5ae7eafb5d2d2370,train,2
773,16935c54bb67d3b42401958be9ae199392be8533,train,2
1324,2f1147049bb9c5546999f8f936d249a8f9a835d7,train,2
930,78f7d9076abc415d9ff027b63c31b497e181c331,train,2
941,020cbfc07a296f1801ab6b9374901a71ee7b53c3,train,2
2026,1698e58937f5910ef5e6ad3d72f674dde85865b5,train,2
1450,dfe33eec42810f639a56f9a23892ced5522275c1,train,2
1005,2010695a03c621f01645ee24047409854425a96f,train,2
1427,e98df44286742a2307889071f2e7651193c242c4,train,2
1073,4868ab5e83e65752ea9ec41db3e93e121708c265,train,2
1888,702bdad078da6e1bc993864ee9757cacad70da0c,train,2
1868,4f593eaf6c8cc82275c972196f559f84ddc332f8,train,2
1710,8c5e8d2321894deb321fc504b4b01503538080cf,train,2
1944,f3b6513f55f7034ae829ae5999eb61e28c8645d2,train,2
1202,7af71f99d204e6b314b8092364aa2ea1bc2fe4bc,train,2
1594,30b56ec5484743ab686444fd3016042ce8e9b76f,train,2
900,54bc71fb7ee4bcd4042ff547f63bec4546848e76,train,2
1820,7b3a28354f0a1d6cff797b85219048239bd85c73,train,2
1998,2afcf32e1e25728e1b4d0c9eb789fec69162a6a5,train,2
1273,10c4f95509414fd741fb32fa1b17b4dee7848842,train,2
1242,29dd094bf6bfd682997a4c447af96102edb6902e,train,2
1752,70190ab7d6d93bcec9828a251c67b69aef3c70ec,train,2
1091,efd49a61a75beeb5bff6b2c91fe49b71c74cef7e,train,2
916,d9aaa9520cfbe5d5bf2f8c5da976d616ab2b3068,train,2
1477,deadc2109cd80462a046cfbbf53ef31e4b5b3665,train,2
1153,b6169de8e976437e778d862d83939b4938fcd67d,train,2
1524,5de56b4a2efe5039f3ffe23ed0d94186ba7265e7,train,2
2100,0194009b3f0eaee4bd6c3ca8d93ff9b643a25727,train,2
1573,9ebf47f523611f1c24eebadadddd21f1a4c6067b,train,2
1064,19adb2d9ba086b47e2d6ba667e61387a2484c532,train,2
1408,54044d81cf0c9c1aeefad0026abc4aa158ffa85d,train,2
787,41051fb6dadc6afb912d7b10485603270262f4a1,train,2
814,43332717d640e1fb92f8fb78316d77dde6781197,train,2
1061,83a717060b05d8e85f199aad3a2f8bd4a6bd2cc5,train,2
1360,027a69e57fd09539515f96cf66e2998d18641b7b,train,2
1396,23d9a4f865cf31e3b238a8767cc5b476e25805b7,train,2
2053,e68f55c755be5ad73b7e46f706a53bd36d207149,train,2
1419,c1227f83aa75190f24e2433291966e03a267431c,train,2
1538,6ca4b8cd9cbf68497def1a505e074cf65f5a91cb,train,2
1909,dea0e315775349c5ca2a9339b23656e9bca5adb3,train,2
934,f8cb5747e624a6c31b06b9a0494a6953e15197b4,train,2
13399,0bf8b14b370f1ae2c0a76b7568fff06404982d20,train,3
13699,3cd417182c8948c797ce6ff4021c9c253be9befd,train,3
13186,0d08ff8b31f8de5de850e280a70dc8c5c6f743d4,train,3
13532,8ecfed42ad3d2f94324438806a145b444f5dea12,train,3
12903,ce0da74e2566f4833e650f7a15c425e300ad85e8,train,3
13199,8fe79689d5789b0accb18c658020390e5381dbec,train,3
13039,07d73b8c1a042e81658053a23366ef0eba15a5d5,train,3
13522,9837c1a437b018477a3ed73b562941e4ea2a79f0,train,3
12974,89389d6afcf6593c758bbb8fcd1c470e6ed877d1,train,3
12963,97c1e518ae6ffebbb424c7e07c58e1a9e3899dea,train,3
13726,cb28373835993ead29e1a49db4e3348f67d8a989,train,3
13233,213c0ff8cbdea51cb38ff2a466a6267faf48a1ff,train,3
13732,871e07ea7be664af48a470a906f70ca70143e81e,train,3
13274,b1b3224bd4d021301a8f155d333f49c5cdcf04ee,train,3
13193,cedd84ed69aeca7e4a68b8c27739b988003057b6,train,3
13161,cb0a9407309d1f561858ffbe6ceb90415c10030c,train,3
13402,22a82bcaab7489984f00989c64a3eddf07193486,train,3
13593,61a9258718cd4502a4543c514fff1462d66c2e79,train,3
13126,b0ba27110029dd58f80b406a6917a34a621a92ac,train,3
13481,f557c7f7b589ed7a6f13016423e4c00c8aead3b9,train,3
13437,2110fc09cfa549a5ed33efc4b488d3808378641b,train,3
13703,2f00a19f5e00ff3b45afafa69b06431e796a1ebd,train,3
13340,eaf616616fc56769e5e899c01cbf6e728ba65bf0,train,3
13533,41304eb24d33e7c71c8a2c88cb657d2d9204860f,train,3
13540,434514aa73ab8af57c7bad89789d166b495e7035,train,3
12949,356dcbb5a29cbaf6c8c274df9e10a25e4547cefe,train,3
13003,7136234fd10235717f505199cf977c3964e6e412,train,3
12825,834e856fed83e245c7615954b8fe0ece45b8098a,train,3
13441,2ba68aa58fac55864cb2e132a2f4938e8f53eb02,train,3
